date,AVAXUSDT,TWTUSDT,AAVEUSDT,ETHUSDT,UNIUSDT,KAVAUSDT,CAKEUSDT,ROSEUSDT,DOTUSDT,ATOMUSDT,ADAUSDT,SUSHIUSDT,FETUSDT,XRPUSDT,AXSUSDT,DUSKUSDT,LTCUSDT,TRXUSDT,DOGEUSDT,LINKUSDT,ZECUSDT,TUSDUSDT,USDCUSDT,ZILUSDT,APEUSDT,SFPUSDT,SHIBUSDT,SNXUSDT,BCHUSDT,RAYUSDT,YFIUSDT,INJUSDT,ACHUSDT,DEXEUSDT,ETCUSDT,FDUSDUSDT,PENDLEUSDT,FILUSDT,1INCHUSDT,FLOKIUSDT,LUNCUSDT,STGUSDT,EURIUSDT,LDOUSDT,FORMUSDT,PENGUUSDT,HOMEUSDT,USD1USDT,XUSDUSDT
2023-11-18,0.0,0.0,0.0,0.11729542302937619,0.0,0.0,0.0,0.0,0.0,0.0,0.08672523233262953,0.0,0.04419207300227681,0.0,0.06198590850552079,0.0,0.0,0.15,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.095349675617434,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,0.0,0.0,0.0,0.11729542302937619,0.0,0.0,0.0,0.0,0.0,0.0,0.08672523233262953,0.0,0.04419207300227681,0.0,0.06198590850552079,0.0,0.0,0.15,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.095349675617434,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,0.0,0.0,0.0,0.11729542302937619,0.0,0.0,0.0,0.0,0.0,0.0,0.08672523233262953,0.0,0.04419207300227681,0.0,0.06198590850552079,0.0,0.0,0.15,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.095349675617434,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-23,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-24,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-25,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-27,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-28,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-02,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,0.0,0.0,0.0,0.0692505926702087,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.0,0.06528772948441783,0.0,0.0,0.0,0.1014890208869772,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.05414066343106042,0.047850072276568865,0.06091465412990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03791392396993709,0.0,0.0,0.08672523233262953,0.0,0.03218695673472574,0.0,0.05448273344135608,0.0,0.0,0.0,0.0,0.04306727823956143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292568283133341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-22,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-23,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-24,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-25,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-26,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-28,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-30,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.03779961454061168,0.0,0.0,0.0,0.0,0.0,0.04891979451288629,0.0,0.047415814026490505,0.0,0.036724368085298165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057565929580018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035543992941275714,0.0,0.0,0.0,0.044031223777954105,0.0,0.03577218220501695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,0.03779961454061168,0.0,0.0,0.0,0.054392562961912,0.0,0.04891979451288629,0.03398111173302262,0.047415814026490505,0.0,0.036724368085298165,0.0,0.03241721206788891,0.0,0.03922561096310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044031223777954105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
